Price,Created_date,Phone,Engine,Gearbox,Mileage,Year,Color,Body_type,Fuel_type,Air_condition,Drive_type,Condition,Model,Location
1400000,08-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
2000000,08-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,BEIGE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1900000,09-06-2022,+880130 250 1001,14,AUTOMATIC,29816,2008,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1065000,09-06-2022,+880130 250 1001,15,AUTOMATIC,69600,2004,SILVER,HATCH,PETROL,YES,RIGHT,USED,TOYOTA IST,DHAKA
3450000,09-06-2022,+880130 250 1001,14,AUTOMATIC,42000,2017,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
2050000,09-06-2022,+880130 250 1001,14,AUTOMATIC,52000,2010,WHITE,PEOPLE MOVER,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1720000,09-06-2022,+880130 250 1001,1,AUTOMATIC,35786,2011,RED,SALOON,PETROL,YES,RIGHT,USED,HYUNDAI SONATA,DHAKA
1950000,09-06-2022,+880130 250 1001,14,AUTOMATIC,68325,2010,SILVER,PEOPLE MOVER,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1370000,09-06-2022,+880130 250 1001,14,AUTOMATIC,69777,2004,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1500000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,WHITE,4 WHEEL DRIVES & SUVS,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1300000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,BEIGE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2200000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1250000,09-06-2022,+880130 250 1001,14,AUTOMATIC,29816,2009,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3050000,09-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,BLACK,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
1050000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1600000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2008,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,GAZIPUR
1800000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1250000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2900000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1900000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1060000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2006,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1070000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1900000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1400000,09-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
8000000,10-06-2022,+880130 250 1001,1,MANUAL,123000,2006,BLACK,VAN,GAS,YES,RIGHT,USED,TOYOTA NOAH,CHATTAGAM
470000,10-06-2022,+880130 250 1001,15,AUTOMATIC,29816,1992,GREY,SEDAN,GAS,YES,RIGHT,USED,TOYOTA SPRINTER,DHAKA
1250000,10-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2008,SILVER,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1450000,10-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2140000,10-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2011,WHITE,VAN,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
900000,10-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2001,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2900000,10-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
2000000,10-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
5000000,10-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2015,BLUE,4 WHEEL DRIVES & SUVS,GAS,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
4550000,10-06-2022,+880130 250 1001,14,AUTOMATIC,60000,2014,BURGUNDY,4 WHEEL DRIVES & SUVS,OTHER,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1110000,11-06-2022,+880130 250 1001,14,AUTOMATIC,66000,2011,SILVER,HATCHBACK,PETROL,YES,RIGHT,USED,TOYOTA VITZ,DHAKA
1900000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1400000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,WHITE,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
9350000,11-06-2022,+880130 250 1001,27,AUTOMATIC,29816,2015,GREEN,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
980000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,WHITE,SALOON,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
9350000,11-06-2022,+880130 250 1001,27,AUTOMATIC,29816,2015,GOLD,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
2300000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
4000000,11-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2015,WHITE,SALOON,PETROL,YES,RIGHT,USED,NISSAN X-TRAIL,DHAKA
1580000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2000000,11-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,HYUNDAI SONATA,DHAKA
8500000,11-06-2022,+880130 250 1001,27,AUTOMATIC,29816,2014,WHITE,SUV,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
2000000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,WHITE,VAN,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2550000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
800000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2001,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
3800000,11-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2018,WHITE,VAN,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2070000,11-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2011,GREY,VAN,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2260000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
1750000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,RED,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,USED,TOYOTA AQUA,DHAKA
2500000,11-06-2022,+880130 250 1001,16,AUTOMATIC,29816,2021,BLACK,SUV,PETROL,YES,RIGHT,USED,HYUNDAI VERACRUZ,DHAKA
2400000,11-06-2022,+880130 250 1001,2,AUTOMATIC,65000,2012,PURPLE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2300000,11-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2012,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,NISSAN X–TRAIL,DHAKA
1800000,11-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,MITSUBISHI LANCER EX,DHAKA
4060000,11-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2016,RED,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA CR–V,DHAKA
1300000,12-06-2022,+880130 250 1001,14,AUTOMATIC,61832,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2170000,12-06-2022,+880130 250 1001,14,AUTOMATIC,42000,2016,WHITE,HATCH,HYBRID,YES,RIGHT,IMPORT,TOYOTA FIELDER WXB,DHAKA
930000,12-06-2022,+880130 250 1001,14,MANUAL,125000,2006,SILVER,4 WHEEL DRIVES & SUVS,GAS,YES,RIGHT,USED,TOYOTA RUSH,DHAKA
1550000,12-06-2022,+880130 250 1001,14,AUTOMATIC,117000,2008,BURGUNDY,SALOON,GAS,YES,LEFT,USED,PREMIER 118NE,DHAKA
1600000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,SILVER,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
4700000,13-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2014,WHITE,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
570000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,1992,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA SPRINTER MARINO,DHAKA
1400000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,RED,SUV,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3200000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1690000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,BLACK,SUV,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2190000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1070000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1400000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2006,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
10900000,13-06-2022,+880130 250 1001,14,AUTOMATIC,33000,2017,BROWN,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
3250000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,BROWN,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2490000,13-06-2022,+880130 250 1001,16,AUTOMATIC,3000,2021,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HYUNDAI TUCSON,DHAKA
11000000,13-06-2022,+880130 250 1001,25,AUTOMATIC,29816,2021,WHITE,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,IMPORT,TOYOTA HIGHLANDER,DHAKA
820000,13-06-2022,+880130 250 1001,14,AUTOMATIC,54933,2008,SILVER,HATCH,PETROL,YES,RIGHT,USED,TOYOTA VITZ,DHAKA
3800000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2000000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,GOLD,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1450000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,WHITE,SALOON,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1100000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2400000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,GREY,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2200000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1300000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2009,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2150000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,GREY,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1900000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
2500000,13-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2012,WHITE,VAN,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1800000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,WHITE,SALOON,HYBRID,YES,RIGHT,USED,TOYOTA FIELDER WXB,DHAKA
2390000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,GREY,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3150000,13-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,BLACK,SALOON,GAS,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
1300000,13-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2004,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1400000,14-06-2022,+880130 250 1001,14,AUTOMATIC,29816,2010,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1285000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,SILVER,SALOON,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3000000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2700000,14-06-2022,+880130 250 1001,14,AUTOMATIC,48205,2017,RED,SEDAN,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1330000,14-06-2022,+880130 250 1001,14,AUTOMATIC,68000,2005,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2270000,14-06-2022,+880130 250 1001,14,AUTOMATIC,65000,2013,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1285000,14-06-2022,+880130 250 1001,14,AUTOMATIC,76000,2010,SILVER,HATCH,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
2880000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2300000,14-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2012,WHITE,VAN,PETROL,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2470000,14-06-2022,+880130 250 1001,24,AUTOMATIC,29816,2005,BLACK,SUV,GAS,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
2250000,14-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2012,WHITE,VAN,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1420000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1800000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,SILVER,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1270000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,SILVER,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1050000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2006,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1950000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,RED,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2900000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1030000,14-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1470000,15-06-2022,+880130 250 1001,14,AUTOMATIC,65421,2006,GREEN,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1630000,15-06-2022,+880130 250 1001,14,AUTOMATIC,70000,2007,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1755000,15-06-2022,+880130 250 1001,14,AUTOMATIC,55000,2014,RED,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1470000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1340000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2009,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1490000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1300000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2009,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
670000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2000,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1580000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,GAZIPUR
1080000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2004,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2350000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,PURPLE,SALOON,PETROL,YES,RIGHT,USED,TOYOTA FIELDER WXB,DHAKA
4060000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
6500000,15-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,BLACK,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
3200000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
3200000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,BLUE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
1240000,15-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1900000,16-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2010,SILVER,SUV,PETROL,YES,RIGHT,USED,MITSUBISHI OUTLANDER,DHAKA
2400000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1350000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,BLACK,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1950000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,GOLD,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1250000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,GOLD,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3050000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1250000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2004,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
3000000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3200000,16-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,BROWN,SUV,PETROL,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
3200000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
3700000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2470000,16-06-2022,+880130 250 1001,14,AUTOMATIC,20149,2017,RED,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA VEZEL,DHAKA
4900000,16-06-2022,+880130 250 1001,14,AUTOMATIC,12577,2019,GREY,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,NISSAN X-TRAIL,DHAKA
1165000,16-06-2022,+880130 250 1001,14,AUTOMATIC,78000,2006,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1500000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,GREY,HATCHBACK & STATION WAGONS,GAS,YES,RIGHT,USED,TOYOTA AQUA,DHAKA
3700000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3200000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,GREY,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
1400000,16-06-2022,+880130 250 1001,24,AUTOMATIC,29816,2003,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,NISSAN X-TRAIL,CHITTAGONG
990000,16-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2002,MAROON,BUSES & VANS,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
3200000,16-06-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,BLACK,BUSES & VANS,HYBRID,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
4700000,16-06-2022,+880130 250 1001,2,AUTOMATIC,29816,2014,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1500000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2011,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
2400000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2013,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3000000,16-06-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
4700000,17-06-2022,+880130 250 1001,14,AUTOMATIC,29816,2022,BRONZE,SUV,PETROL,YES,RIGHT,NEW,MITSUBISHI ECLIPSE CROSS,DHAKA
3400000,17-06-2022,+880130 250 1001,14,AUTOMATIC,29816,2021,GREY,MPV,PETROL,YES,RIGHT,NEW,MITSUBISHI XPANDER,DHAKA
3190000,18-06-2022,+880130 250 1001,14,AUTOMATIC,37000,2017,BLACK,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1150000,18-06-2022,+880130 250 1001,14,AUTOMATIC,72000,2005,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1520000,19-06-2022,+880130 250 1001,14,AUTOMATIC,61512,2012,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1655000,19-06-2022,+880130 250 1001,14,AUTOMATIC,36622,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1600000,19-06-2022,+880130 250 1001,14,AUTOMATIC,59660,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
3265000,20-06-2022,+880130 250 1001,14,AUTOMATIC,33000,2017,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2250000,20-06-2022,+880130 250 1001,14,AUTOMATIC,54000,2011,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,MITSUBISHI OUTLANDER,DHAKA
4750000,20-06-2022,+880130 250 1001,14,MANUAL,57000,2014,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1950000,20-06-2022,+880130 250 1001,14,AUTOMATIC,32895,2016,WHITE,HATCHBACK,HYBRID,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1420000,20-06-2022,+880130 250 1001,14,AUTOMATIC,44000,2006,RED,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2900000,21-06-2022,+880130 250 1001,14,AUTOMATIC,58000,2017,BLUE,MPV,GAS,YES,RIGHT,IMPORT,TOYOTA VOXY,DHAKA
3010000,23-06-2022,+880130 250 1001,14,AUTOMATIC,28123,2018,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA ALLION,DHAKA
1920000,23-06-2022,+880130 250 1001,14,MANUAL,62300,2009,GREY,PEOPLE MOVER,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
1190000,23-06-2022,+880130 250 1001,14,AUTOMATIC,77000,2006,SILVER,SEDAN,PETROL,YES,RIGHT,USED,NISSAN BLUEBIRD SYLPHY,DHAKA
1480000,23-06-2022,+880130 250 1001,14,AUTOMATIC,75000,2007,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
